genome	true_class	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G001437205	2	2.0	1.0	3.2253372160939956e-19	3.0340500192304887e-21	1.0	1.99365191883179e-15	4.608851849798457e-19	1.2964592778236944e-13	1.3791411605731417e-22	3.1002018500148564e-20	1.4900975076727893e-23	8.009916243733456e-16	8.283485915779525e-18	8.561124522345968e-16	5.191682469298011e-20	7.718425526906569e-21	8.49804907035148e-20
G001020955	9	9.0	1.0	3.047455137631522e-16	1.8002217772039586e-11	1.0557290002142953e-19	4.422394999971348e-18	7.387454536988969e-10	1.0927693178239186e-14	1.5947192000701567e-15	8.820843611090368e-09	2.0226100794218382e-09	1.0	6.464144775009117e-10	5.755514467797873e-11	2.008523572301071e-21	2.28749209515728e-14	4.986421635300685e-14
G000187995	2	2.0	1.0	4.111242799648661e-14	9.26688772647042e-16	1.0	5.209524478466676e-10	2.1575932399487286e-15	2.607968729861909e-09	2.589581101839606e-15	1.457407439175995e-08	3.4570318206391185e-14	1.6628184289560477e-12	4.831106963586705e-14	7.7811463938815e-09	1.0999151079955222e-13	2.1980005231810214e-15	4.7142179049330935e-11
G001632305	5	5.0	0.9999966621398926	1.7523094046211114e-14	2.347435856808744e-10	1.4481276622291261e-08	3.2625907806504983e-06	1.460244813955569e-09	0.9999966621398926	4.066976247961429e-13	2.1476512246116491e-13	1.4732815390838122e-13	1.5835562028332362e-11	1.4351456689709607e-09	6.254995410515107e-10	2.5609207462973238e-11	5.455919396823994e-11	1.6043220085748544e-09
G001798655	10	10.0	0.9996135234832764	2.6929019014687583e-08	3.4397526178509e-05	2.223400066489467e-12	5.879435160949242e-09	4.976150012225844e-05	5.273268470773473e-07	1.9746581106372396e-11	1.7940065433208474e-08	4.815260012946965e-07	2.3067937604537292e-07	0.9996135234832764	0.00029592306236736476	4.868186209705527e-08	4.506563527684193e-06	5.692439231097524e-07
G000016345	9	9.0	0.9999986886978149	1.9067442208611307e-15	5.400072750072482e-12	9.108473507092553e-16	6.534860246858111e-16	2.2115040110293194e-07	3.001754269055804e-16	9.595793399216123e-17	1.220980538896299e-10	9.973844043997815e-07	0.9999986886978149	3.091024380896812e-10	1.1156323781458255e-10	1.0235850795431434e-12	1.1784272822083753e-15	1.7506152971691336e-07
G001298575	1	1.0	1.0	6.530447742074638e-24	1.0	1.3958796651016607e-26	8.131580183170453e-25	2.5791977061040416e-13	1.9089513769634386e-13	1.970705787501877e-20	1.7163117215487353e-20	4.848317986407199e-31	1.0283872011239783e-16	1.7235323178590057e-16	2.2606823165305552e-14	5.410758743275648e-29	8.6070536390040105e-19	6.655704023238716e-21
G900109425	13	13.0	1.0	1.6155583815180563e-12	8.275301997594079e-19	5.611069670231994e-18	3.040729018403965e-14	2.928391903966876e-11	1.7943253728268296e-15	5.3665142184390586e-17	6.561825405283127e-20	2.3899148956227963e-15	3.665912609644433e-20	3.637957990410001e-10	8.903236481394572e-11	1.2858383655793906e-16	1.0	1.179321307276382e-09
G000568755	14	14.0	1.0	1.4184429616588274e-15	1.170931995088204e-20	6.884468225397877e-15	1.8363487119810173e-10	2.510618022342776e-14	2.0759033381168024e-11	1.3327429437826055e-11	1.3495490315540426e-11	1.180790355900449e-14	1.0175167652892725e-10	6.874775748677564e-10	2.2503242216691255e-13	5.185041306900173e-13	6.646756062211878e-11	1.0
G000979895	13	13.0	1.0	5.872910880721572e-17	1.384522071448151e-16	1.1303810323412696e-15	2.790550776565759e-12	1.0003491958399113e-11	1.146909824056852e-12	2.232004294930312e-12	1.809396171799266e-18	7.1053892411183754e-15	1.2011866042061226e-18	2.6792623675220284e-09	3.052886554666401e-10	3.226319222632973e-13	1.0	4.521555005410072e-11
G001939485	2	2.0	1.0	5.038303108051423e-11	4.445919047240076e-20	1.0	2.5342734855104965e-11	1.4765342811265403e-12	8.421950248305166e-09	3.60761794786571e-13	5.781951188889485e-16	3.536811270490512e-15	1.7782509839636695e-11	5.901010929898476e-11	1.313330087043818e-11	3.3022564682738675e-09	1.0937029175383823e-15	3.961491135129336e-09
G000994565	12	12.0	0.9999984502792358	1.4841991742287064e-06	1.3099882066418527e-14	2.037566553740426e-14	6.092571786702264e-14	2.1336529765214607e-11	1.4771997861040553e-11	1.438224192518156e-11	4.469053297018871e-16	2.4247623406160956e-17	6.926744804465642e-16	2.839059820569645e-10	2.334474002996245e-10	0.9999984502792358	7.31043426748651e-13	7.211102825976923e-08
G000332115	6	6.0	1.0	2.6854509576401424e-18	4.67995603055572e-16	1.5518289778193584e-11	1.9176908672147164e-10	1.1187230612372256e-12	1.5272951306433136e-11	1.0	3.480527498156416e-13	3.977932566678888e-11	1.3443619481523505e-11	2.8410871433237617e-09	4.784106444333247e-09	1.1125080018794934e-15	2.2765030962754174e-13	1.00393561519585e-10
G000938975	1	1.0	1.0	1.4841701014942672e-22	1.0	6.33276645674658e-23	1.8671885928613552e-18	2.3639029622657404e-10	1.5189979482577165e-11	4.152839172216855e-18	1.0138464909209292e-16	2.339942636374689e-26	1.1524697246057067e-14	2.8027219759439725e-13	1.5233891622126738e-13	1.1012960460071978e-25	4.553856333182563e-18	3.22267023070276e-18
G001560755	13	13.0	1.0	1.2125250273563284e-19	2.629642063988167e-20	8.891983320719141e-15	1.944309730578242e-12	9.97402776147481e-14	3.2907452804376014e-12	1.4855978724753402e-14	2.1075199744779847e-19	7.870970117118718e-18	6.601346414740291e-19	4.9687042674717574e-11	2.264261740122798e-16	2.707445259994009e-16	1.0	2.4384284522116495e-11
G000405145	11	11.0	0.9999867677688599	1.0463508315003422e-12	1.27834212399619e-14	6.038846723024904e-13	9.078534368711644e-09	4.664074904070503e-09	7.856468253741866e-10	1.3148128346074373e-05	6.18403237146771e-14	3.762723097509857e-13	1.0064730082345874e-12	9.697877167980096e-09	0.9999867677688599	3.3924005826690973e-09	3.892621691647946e-08	5.005361458643165e-08
G002021265	9	9.0	0.9999984502792358	7.117889719472636e-13	6.477758329737071e-10	3.325500638751144e-11	1.168189711631129e-10	4.711381951238991e-09	5.146725060023449e-12	3.1364879226822295e-13	2.2786241209854508e-12	5.501029818333336e-07	0.9999984502792358	6.961112717362994e-07	2.692702878448472e-07	4.757233496022195e-10	3.317671692926183e-10	2.4984013080597833e-08
G001873945	11	11.0	0.9999958276748657	2.8107923974451943e-11	2.5133934104977496e-13	4.4075594329671483e-17	2.024916345710892e-11	3.485326161012381e-08	2.7795750145998e-09	6.921441126905847e-07	3.738110515572046e-12	1.907959289623967e-15	1.3707093238224388e-08	3.418745336603024e-06	0.9999958276748657	1.2634504109598765e-08	3.3230168616782407e-10	1.872714872064307e-09
G001280875	3	3.0	1.0	4.642936137958615e-15	2.5434703646086236e-14	9.71949170452957e-12	1.0	5.730530931507757e-14	2.1939580818752802e-08	4.3941907404421165e-12	1.163764903663387e-16	8.953168030980006e-18	2.3883630849413122e-17	3.4654872721473495e-11	9.312158683050242e-12	1.6212831077666578e-10	1.7132581811574177e-11	1.4978639162332996e-10
G000308395	2	2.0	0.9999997615814209	9.508627256934878e-18	2.9822213377403595e-19	0.9999997615814209	6.378007844087819e-11	2.1503799920732057e-14	2.742765445873374e-07	6.312584344136951e-10	1.680966238599979e-12	4.460215308199622e-08	1.6480957223952153e-11	9.828018390431459e-13	8.533085696371678e-12	7.585281951313726e-17	1.0192366698899558e-12	1.8959092718613853e-14
G000424545	3	3.0	0.9999822378158569	2.343903500109934e-12	1.4940583215050651e-09	2.2509910380108522e-08	0.9999822378158569	2.7912921973793914e-11	9.893585684039863e-07	1.8543705460061233e-09	3.262198237236058e-12	2.467210463708014e-14	4.1124469281339504e-12	1.5977627754182322e-07	3.230149703270513e-09	1.8682632330069282e-08	1.417971304817911e-07	1.6394678823417053e-05
G000621445	2	2.0	0.9999983310699463	9.845136737830638e-19	1.6720944143586402e-21	0.9999983310699463	2.8563632362144098e-11	4.728551369530883e-16	1.7230184994332376e-06	1.436921003190872e-12	6.2419313721047485e-18	2.854682350237264e-17	6.7271344263227345e-18	5.380699373327608e-17	1.540002798677484e-14	4.415439605468582e-15	1.4350043616017803e-15	6.618825225315067e-14
G000021565	10	10.0	0.9999997615814209	2.889397132727705e-20	6.304671108711729e-20	9.096241325630241e-18	9.55477652553327e-09	8.386734732187292e-16	6.639133576085362e-17	7.748281725429573e-13	9.761180579104245e-12	1.0575203907015052e-12	2.2635859501059544e-18	0.9999997615814209	2.0738673001119423e-09	2.6800137664650947e-09	2.642357230797643e-07	3.8188208151268555e-10
G000991135	12	12.0	0.9999992847442627	6.802096663705015e-07	5.384944236756562e-19	5.761819146798963e-11	1.456779672851557e-15	2.0693101298783177e-14	1.83047891080812e-12	7.0964704871096e-17	2.823191518142921e-16	3.3482484486023446e-18	9.752377365683431e-16	1.3335083037802065e-11	2.4025041938519065e-13	0.9999992847442627	2.510358110282911e-15	4.2655198817520557e-10
G000379685	4	4.0	0.9986066222190857	1.1084197795718786e-12	0.0013931876746937633	3.078372973197574e-11	1.396955034288494e-12	0.9986066222190857	4.2839078950862586e-09	2.6161910653940733e-15	1.6396256796724629e-07	2.6453179924335046e-12	4.561077204812136e-08	1.227578483309344e-08	4.064553207894228e-11	1.659884832834219e-15	5.279844617067653e-11	1.0758619689577031e-11
G001795335	4	4.0	1.0	1.9473278987046892e-15	2.928280187775023e-11	2.3658012787845914e-18	1.886341777224132e-12	1.0	1.272007055241886e-09	2.507439022988436e-15	7.337244527227949e-12	4.1639264952708643e-11	2.79089178434333e-08	5.054890950262347e-10	8.304718579488224e-10	2.824868464146313e-11	5.526914481635004e-10	5.7298269240391164e-08
G000964005	4	4.0	1.0	2.8801327744905962e-19	2.0705204044346726e-12	7.469804438458966e-21	1.9055114829000249e-19	1.0	2.5088824730096757e-16	8.224100034664929e-19	1.2566034360834177e-23	6.865262201140555e-25	2.800902057894161e-15	7.962383500973178e-18	2.817889896574409e-14	1.632179097400726e-26	2.7292270006473718e-12	2.5201699314943906e-18
G000756815	9	9.0	0.9995539784431458	2.1140947099754313e-15	2.557251632673285e-10	4.864609691630772e-13	1.0457208883540847e-11	9.85860371116587e-09	9.879823892333661e-08	1.7136421134097274e-13	3.450849561659197e-08	2.4689776182640344e-05	0.9995539784431458	2.5124554881017502e-08	7.559145842606085e-08	7.738006416180276e-12	6.836925123265836e-12	0.000421059230575338
G000341345	4	4.0	0.9999982118606567	1.3455180571116625e-16	1.7412552324458375e-06	6.639637841268642e-14	1.1929427714760243e-13	0.9999982118606567	3.0670810335919896e-10	4.3826124370219266e-13	3.0703781115231985e-20	6.1786785250240436e-18	4.0762608566335956e-11	3.167177078326061e-13	3.030219478117324e-11	5.752044924656064e-19	2.5125079967935893e-12	6.188403125003013e-16
G900112365	11	11.0	0.9999910593032837	6.36089028671627e-11	5.800564022162558e-12	8.024390342736137e-14	3.7271678798855845e-12	1.5364133076900544e-08	1.6587591022965142e-10	6.986707219713839e-12	1.735408513872899e-15	2.3004194105169518e-08	8.866933058016002e-06	1.4124134084525508e-09	0.9999910593032837	1.6045944573050974e-09	2.5857289399910943e-13	2.2785460629393128e-08
G001869305	2	2.0	1.0	4.088158284121235e-11	4.3036785554456204e-20	1.0	2.7917553685474772e-11	1.7531235794662758e-12	8.53454729110581e-09	3.8006341238246144e-13	5.643317306412373e-16	5.077896026703171e-15	2.3114026317938574e-11	4.8451596901255556e-11	1.1626984965096288e-11	3.365910661301541e-09	9.06801497836695e-16	4.034450107326393e-09
G000407605	2	2.0	0.9999803304672241	3.298665795119844e-18	1.3795207730625085e-21	0.9999803304672241	3.13421977173739e-14	7.673025961970901e-17	1.9667480955831707e-05	5.766704860536703e-17	2.2570403665212457e-19	5.06896702888969e-14	4.484149541721311e-16	2.6501924502045186e-15	3.249213615177937e-12	1.3250368004470535e-16	1.7663846411028868e-16	1.0727078030423656e-16
G900104145	7	7.0	0.9999998807907104	1.2763102613623165e-14	5.4776049147886585e-12	1.082970904217552e-15	2.3713610630693438e-08	8.819005525850798e-10	3.9598513812584557e-13	2.7103593180303597e-16	0.9999998807907104	5.366147082241923e-09	5.235942235337632e-10	6.833806853734359e-09	4.3009082406619825e-11	1.577946622107959e-13	3.2658248327877004e-10	4.55485249517551e-08
G001818615	0	0.0	1.0	1.0	2.9898509341062807e-13	1.7075373579646393e-17	4.797649670389929e-16	6.7325875946586556e-15	3.839783653127485e-17	4.963877106961727e-17	7.344791033440305e-16	8.620418325075196e-21	3.6150966389262434e-14	4.027228312115938e-14	1.1217316853162629e-08	3.681192017879198e-10	1.3020989417711262e-14	6.697312409514877e-12
G001823995	0	0.0	0.9999955892562866	0.9999955892562866	2.7572668540726264e-12	3.263811492799267e-15	7.277306605631487e-14	1.9935676373594724e-12	6.062814502825684e-14	1.7311305739727912e-15	2.9318987016836717e-13	1.351578048453675e-16	2.315447746731314e-12	3.595682432355751e-11	2.3844688001872782e-08	4.432728928804863e-06	1.6386351910785413e-12	1.1426264448499701e-11
G000016285	7	7.0	1.0	6.361215305343747e-23	8.141023715952944e-23	3.2860852976758885e-23	1.0376594987440037e-16	3.3769539940021957e-19	8.147458927673375e-22	8.512331171386844e-26	1.0	5.153801746070842e-18	7.276942212057578e-15	1.1771749482310245e-13	3.4085070569619724e-19	2.054935720876875e-24	1.0716872044673899e-20	3.306880318987955e-18
G000284015	4	4.0	0.9999996423721313	3.7912334511849946e-22	3.790214009313786e-07	1.0421063555426398e-16	2.4761626821356507e-18	0.9999996423721313	1.382535926020001e-11	1.2572600033346226e-16	2.043916603150362e-20	1.1708409239365955e-23	3.1608389679509824e-14	3.692941253767871e-15	1.0506815212242733e-14	2.5940679154082027e-24	2.183493728706576e-14	8.575427422258811e-19
G000741285	1	1.0	1.0	3.4046707510573815e-13	1.0	1.1974819765711304e-16	1.0659567519294018e-16	9.863645011876088e-09	2.2356374835153653e-13	6.374108878290312e-17	3.793977699526749e-17	3.5056579413209805e-17	2.7443977645980056e-11	2.648749817570073e-13	1.3833061432433347e-11	1.92315542631154e-18	4.759969762097027e-12	1.7018102108662283e-15
G001184755	5	5.0	0.9999983310699463	7.93492094947057e-12	2.515292390602858e-13	1.5045054624351906e-06	1.0923626803105435e-07	2.889208039480451e-10	0.9999983310699463	6.195983396489746e-13	5.508196493083999e-16	1.108268580802662e-14	8.200743036035352e-12	1.3995266751054558e-11	3.2510676817310014e-08	4.515767759727396e-09	1.434544106768132e-12	1.4600826103716713e-10
G001428865	7	7.0	1.0	2.7360422496353133e-21	2.5104889406647483e-25	1.6399412643372622e-28	5.487142276229485e-23	1.0465362716823308e-16	6.833102905832636e-24	6.312792340854203e-24	1.0	7.711009174168435e-21	2.577523264268855e-11	2.7226065872670443e-17	1.293962893851217e-15	4.31142645819455e-31	4.1657077068785855e-25	3.3305033565115507e-18
G000317835	4	4.0	0.9999740123748779	6.7206275267128746e-12	1.2277214409550652e-06	2.216699995219104e-13	6.716443512466697e-10	0.9999740123748779	1.0347945078592602e-07	1.0856477522525054e-10	1.4598382502839513e-09	1.596370680090331e-07	1.2103952030884102e-05	1.236401658388786e-05	3.247087487778799e-09	5.4805938433377666e-12	8.842945042886186e-09	4.640101991526535e-08
G000953395	8	8.0	1.0	6.278237235534083e-23	2.1312447969673947e-30	1.2024630067570185e-15	1.726709915638516e-17	5.577653062409954e-17	9.288383864131111e-13	2.076690641672485e-08	2.1125652225825742e-13	1.0	1.0164305508375548e-10	1.7828747918106902e-13	1.84826930134743e-16	3.933696429522626e-22	5.019868933508684e-14	3.084754457080563e-12
G000478985	3	3.0	0.9999078512191772	4.1405094820421914e-14	1.485949695965799e-21	1.302726936741605e-11	0.9999078512191772	6.934108235517877e-12	2.730592488231487e-11	9.702672693068237e-12	1.3095959456839792e-14	4.135386488472599e-18	2.2889046561864954e-19	2.232258964340872e-07	6.900419124988844e-10	2.9433320364313786e-11	6.584551237587277e-10	9.195814345730469e-05
G000613245	4	4.0	0.9999998807907104	4.077589926544363e-15	2.4379344765179667e-08	4.285114607984267e-14	2.6398501779185436e-15	0.9999998807907104	9.148092033244362e-14	1.261882288597569e-16	5.704445704864114e-14	1.2359939177048233e-16	3.8113004308115705e-08	2.442544186657611e-14	2.112144313615172e-11	6.824624563300345e-20	2.171524136722336e-14	3.5219291133654906e-14
G000346425	11	11.0	1.0	2.120546305824783e-13	1.266242681861136e-14	1.041316640256135e-14	4.941302752475114e-16	7.129915768899764e-09	7.363515130975884e-09	2.675580799464264e-20	1.0671803464428117e-18	2.6226137689495943e-13	2.3714795752138862e-11	1.4893694055828632e-09	1.0	1.0069955898022483e-19	1.083691247849572e-09	8.077914460552255e-16
G001444425	8	8.0	0.9999386072158813	1.9665644669230876e-16	1.0727315563618944e-10	8.106839576909805e-16	5.649612999647502e-10	3.0867839395654073e-09	5.1762935571967456e-14	5.600436030813077e-20	2.0622604318676352e-11	0.9999386072158813	6.106415094109252e-05	3.927316640783829e-07	1.952777176073006e-11	9.371993632545372e-12	1.3853053598721684e-14	1.5753875981516785e-09
G000195755	10	10.0	0.9999905824661255	1.2656438295674272e-14	4.936982804792933e-07	6.659396605960767e-18	4.6844347384401505e-14	1.4170811937219696e-06	1.8741799223676026e-09	1.6544658976158644e-09	4.275377989415574e-07	2.0399418265704128e-11	5.0187500164611265e-06	0.9999905824661255	1.7538746988066123e-06	1.742749960184989e-14	1.8534866796926508e-07	9.941973466709442e-09
G000990985	12	12.0	0.9999998807907104	3.1634611596942364e-11	3.3865793778025925e-18	7.67319785010219e-18	5.392410407090154e-10	1.3367692508481355e-09	2.976855741076978e-12	5.404725555990808e-10	8.350380205787145e-22	1.9772298359563258e-17	2.952144822002123e-13	6.34568024793225e-08	3.480829860458279e-11	0.9999998807907104	5.919086998318335e-09	2.6080694937036242e-08
G001783565	0	0.0	0.9999997615814209	0.9999997615814209	1.8058918076213626e-12	1.737990862338279e-09	1.1280597597251429e-14	5.892468587717636e-13	1.580666614308182e-13	1.1034836202152175e-16	9.527108126180537e-18	8.242714778956828e-14	5.234558880101714e-12	1.362133248940722e-14	7.210228372472524e-14	2.8155119480288704e-07	2.2359891038324295e-15	7.884324974578166e-15
G000324685	8	8.0	1.0	5.516233446930119e-22	4.1245339615539645e-17	2.613666730724921e-23	8.465346536532984e-18	1.8044576656451802e-14	2.2729024918074877e-20	1.6864713706817933e-26	6.243563879879815e-14	1.0	1.0162894970022762e-09	1.1543446320344541e-13	1.9134896140587047e-17	1.0506667841124415e-19	1.7810898993725108e-21	2.5439347080703084e-15
G001050535	1	1.0	1.0	9.601600419081277e-20	1.0	1.7711631261766992e-22	9.063210318309721e-23	4.051409163707831e-08	3.079167034737186e-14	2.0870828292874916e-15	9.608513901789972e-15	2.2733435470950404e-21	9.311626122943117e-12	6.161356283030175e-14	5.289086751442086e-15	1.5785570169254264e-25	5.384418509710544e-16	3.756771937584847e-20
G001467765	9	9.0	0.999993085861206	1.3956554011443356e-12	1.021947825842473e-13	1.2518105996228712e-10	3.868297071552007e-10	3.907935086644443e-10	2.6183934664913977e-07	1.0714917668408486e-11	2.120982417475048e-10	6.584027101297352e-09	0.999993085861206	1.4449512697467526e-09	9.541209919916582e-07	1.0074223573408592e-11	7.702460197434036e-12	5.715054157917621e-06
G000431955	3	3.0	0.9999984502792358	6.108768528373512e-18	2.901254323589564e-12	1.2077548874466371e-14	0.9999984502792358	5.827491961207798e-11	1.2790594610123662e-06	3.2091314926475023e-15	1.2012927545074215e-13	3.2804472029426823e-13	1.6685440506539998e-15	1.277210108507898e-12	2.1671624494956632e-07	1.0357651889668083e-16	1.631627341916464e-12	2.3853181652100375e-09
G000026205	5	5.0	1.0	1.7084952331139757e-17	1.256732106954283e-39	1.4078688988895544e-19	3.1349779189230107e-26	2.5685990428385946e-20	1.0	1.3717075164534215e-13	5.014547193726357e-22	2.930435625062011e-12	5.441460650124075e-12	3.691723315935036e-11	4.058412637578329e-21	1.1537952038650635e-19	2.0562007703602524e-14	9.758858014762874e-15
G001001925	0	0.0	1.0	1.0	1.0885183813341692e-12	1.0409496427176579e-17	2.8843403089128666e-14	3.434567490438398e-14	3.982811651367376e-16	1.3446085554845482e-18	4.7627710559076594e-14	2.347478866325024e-19	1.0453004903169562e-14	3.239075396788138e-10	4.2665060395220833e-13	2.2148080702777406e-08	8.262287063389915e-16	9.081252460088618e-13
G000423225	7	7.0	1.0	6.981512226215263e-27	3.02349219001125e-27	4.291997417366419e-31	2.884693741148416e-28	1.6394342097308461e-21	7.297117201170877e-24	1.510285666180656e-25	1.0	9.938086250053316e-24	8.214925745539782e-16	3.687230604993573e-20	6.0442865712527696e-24	5.44922848623045e-35	7.783891426308923e-28	3.845358649396274e-22
G000398765	13	13.0	1.0	1.1364052016704279e-20	1.5438673516563981e-25	1.235321659418323e-13	2.67588151636744e-09	4.112380195490234e-14	1.4040123230696366e-12	1.409352322345736e-11	4.138012598320275e-15	1.6101347232541521e-16	3.800316211369802e-20	5.826485669803427e-13	4.2750755734934087e-13	2.3237573872774992e-15	1.0	2.038143209759369e-09
G000634855	14	14.0	1.0	1.0630584513528479e-14	7.289735426288812e-19	2.9317870288599057e-13	2.7530546066597758e-14	4.900819305930781e-09	8.312986410352607e-11	6.86070367184044e-11	2.4616569633401086e-12	9.223557247833858e-13	2.149867645018233e-10	2.4465590664490833e-10	3.5327230030191004e-09	1.0373748082770362e-08	4.190555680239072e-10	1.0
G000009925	6	6.0	1.0	4.1215518682431035e-14	7.368982294413888e-16	1.848785949093608e-14	5.155550639179829e-11	1.5287224611193473e-12	1.1019473528106616e-10	1.0	5.356548160303382e-19	8.985398296367523e-18	2.4090156410493113e-13	3.4412791626720063e-12	6.266163143919812e-09	3.58140275248664e-12	1.9875164356783536e-15	8.863545205954615e-13
G001690445	8	8.0	0.9999998807907104	4.804858499797492e-19	2.0992464235183498e-20	1.971679264300974e-09	8.370238633190617e-17	2.6235981567595754e-14	5.195287017430161e-13	1.3311720983120328e-16	3.929996952867221e-12	0.9999998807907104	1.7316197897798702e-07	4.709335352237609e-12	4.823145463746237e-13	4.2561470129244116e-15	6.582138763928927e-18	2.3554502261418503e-14
G900128475	6	6.0	0.9999576807022095	1.1152685719384436e-10	7.1137535966048215e-12	4.0353616281851856e-11	8.82568629290148e-10	3.4980027208142417e-10	1.1185723280959792e-07	0.9999576807022095	6.554458471675208e-16	9.349830251456745e-17	2.9443442128851416e-10	4.6258150088185346e-11	4.219576658215374e-05	1.434375951347988e-10	5.379145739947688e-11	3.060572462132427e-09
G001779655	0	0.0	1.0	1.0	4.524306209080335e-15	1.318745313337148e-21	2.731688534084509e-17	2.312684496134958e-16	4.960975398731922e-19	3.488991213575499e-19	6.845319931562922e-22	1.0446932299496173e-24	3.2143442442471073e-19	8.778466294468725e-16	9.040974722075278e-15	1.177257596962633e-10	3.338393220261041e-16	2.1643837508856336e-17
G000195775	7	7.0	1.0	1.4101094920620647e-20	3.231541006064658e-21	4.7087544146039325e-22	1.8514004033047087e-18	7.445556719823637e-16	8.329990688363853e-21	6.3583834840206205e-21	1.0	9.603776684743995e-17	3.216358290814014e-10	3.2682983110241676e-14	5.597261875138891e-17	1.8957530873490167e-26	1.55890741474363e-22	1.092739523439999e-15
G001444405	8	8.0	1.0	2.196475526851563e-22	1.797000870320159e-18	1.4908768782641605e-15	3.699142964309871e-16	4.062000761606181e-16	1.4073205039928258e-20	8.526811408485848e-22	1.4510955100282413e-14	1.0	2.9132196655012876e-09	6.220266408072175e-14	6.404945509781799e-16	1.0849374326524875e-18	2.6461307235574812e-23	8.632521882382099e-15
G900010725	14	14.0	1.0	9.521789122197274e-21	2.3879666269672383e-21	2.8038804738908908e-18	3.0939517896286794e-20	1.3389597192290889e-15	1.4287347693819896e-10	5.448583764924241e-20	4.977128374938704e-18	3.0975703713514145e-17	4.747029592327978e-13	6.607914085701716e-14	6.911891171175119e-14	3.856542689362197e-12	6.478217168441746e-17	1.0
G001002345	12	12.0	1.0	4.594305824667799e-09	1.3194293205752439e-14	4.1815621401083584e-19	9.802448272862249e-20	3.261960200649089e-13	8.666477908578218e-14	2.977238049128448e-22	1.1913007320219863e-21	9.302286406898671e-20	5.741199904401488e-17	9.473373183187337e-16	3.992781853843358e-13	1.0	1.3723962654126136e-16	2.476315597021994e-09
G000168775	9	9.0	1.0	5.946694417273413e-14	1.8297012803524318e-15	1.286202060351118e-15	1.22902155032939e-12	6.47834162616906e-13	7.1617707424198596e-12	4.223170771422424e-11	1.1482099993020967e-12	1.9373385118370834e-09	1.0	1.10866098523843e-08	1.1192209485588744e-11	7.661795460231491e-13	7.628019726586381e-18	6.942651453734072e-10
G001802805	11	11.0	0.9999992847442627	3.6524873403553926e-11	1.842421343527939e-14	3.0545874163401265e-10	3.6442082684828847e-10	5.485598641996603e-10	8.533525885923154e-08	2.1171921993357046e-09	3.2112746977622925e-15	7.29015025430213e-12	1.3584451489037641e-12	1.0138936801240561e-07	0.9999992847442627	5.277798820202406e-08	9.156528616924287e-13	5.128482030158921e-07
G000423205	1	1.0	0.9999998807907104	1.153048414868293e-17	0.9999998807907104	1.6674216831952317e-18	7.76831566539474e-21	9.916259813280703e-08	2.926116344448363e-17	1.0003011869135721e-23	4.360729926076439e-18	1.0232301998432981e-15	2.699528968419518e-13	2.150561629818415e-13	2.897504630281297e-16	6.689032419357011e-18	3.562488303486544e-13	2.3497449645748514e-12
G001939115	14	14.0	1.0	4.766543122302103e-25	2.7096253110420047e-16	1.2476802556755329e-24	6.575775879015254e-22	7.877185709270762e-11	4.290653004378294e-17	7.714759392879446e-25	5.373292053660257e-18	2.3414688821869433e-19	9.228867127973606e-14	7.044053383122029e-13	6.623080718842073e-14	2.3037635186646963e-17	2.6550873080229134e-17	1.0
G000980455	14	14.0	0.9999978542327881	3.540304171784775e-13	1.110552351035049e-13	2.100730817056716e-14	2.1390615074778907e-06	7.278216224149148e-12	8.413002282672832e-14	1.139099013071766e-15	3.642985080265504e-10	1.1315713990822651e-12	2.026514806657831e-12	1.7958894815706117e-08	5.647329270885848e-10	7.526688473868948e-12	3.517528933058567e-12	0.9999978542327881
G000341715	13	13.0	1.0	9.008771111755821e-18	7.521804111106407e-17	1.8142705899847246e-16	3.1743997621486164e-12	5.989969804887085e-12	7.097364688145313e-13	1.1814178108027207e-12	3.828473633291563e-19	1.6845198331930447e-15	3.188064974680239e-19	1.88082260876854e-09	1.8157093883974795e-10	7.162214479264004e-14	1.0	1.527265987288917e-11
G001513155	5	5.0	1.0	5.72389338347147e-20	1.1269561672744288e-11	1.2453208257888894e-18	2.007081612021011e-08	3.3627426176963127e-08	1.0	3.654526827302231e-16	3.5373538790520604e-21	5.632950681929165e-16	5.3250847199641516e-14	8.66121497439254e-12	1.9154910990692997e-09	3.9617530041063595e-14	2.2539411201165371e-13	5.548390191734143e-09
G000744735	8	8.0	0.9999551773071289	2.111142207231187e-14	1.0673882611111907e-10	1.0283289146692954e-15	1.6662934920752548e-10	3.2029223717700006e-09	1.3115914875450746e-13	4.4047860618093805e-17	5.306320161914402e-13	0.9999551773071289	4.4262171286391094e-05	4.2981901060556993e-07	1.594207099664402e-09	6.546669872875555e-10	6.012467542067246e-14	8.072556312299639e-08
G000373565	1	1.0	1.0	5.330832327759201e-23	1.0	2.316082798739181e-24	7.066382486141878e-23	7.651244915418687e-11	4.3460296125785725e-12	2.2655122469574372e-18	5.731456399209619e-19	5.223107083221115e-28	5.3576629623682676e-15	1.7796980794453077e-13	8.125384833894346e-16	2.36006671688219e-27	6.1931674206335224e-18	4.1518076779930017e-19
